smiles,ld50
CC1=C(CC(Cl)C#N)C=CC=C1Cl,2.33
[O-][N+](=O)OCC1CO1,2.41
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.3
CC(=C)C(=O)OCC=C,3.26
CCOC(=O)C1CCCCC1,1.6
CC1=CN=C(C)C=C1,2.13
CCNC1=NC(OC)=NC(NCC)=N1,2.57
CC(C)=NN=C(C)C,2.42
CN1CCC2(C)C1N(C)C1=CC=C(OC(=O)NCCCCCCCCN3CCOCC3)C=C21,4.3
COC1=C2C=COC2=CC2=C1C(=O)C=C(C)O2,2.44
CCOP(=O)(OCC)OC=CCl,4.49
COC1=CC=C(N)C=C1Cl,2.46
CCOP(=O)(OCC)SC1CS(=O)CC1Cl,4.14
COC1=C(OCC2=CC=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C=C(C)N=C1C,2.29
CCCC(N(C)C)N(C)C,2.29
[O-][N+](=O)C1=CC=C(O1)C=NNC(=S)N1CCCC1,2.55
CC(=O)CC1OCC(CCl)O1,3.17
CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,2.34
C1CN(CCO1)C(N1CCOCC1)C1=CC=CC=C1,1.72
O=NN1CCCOC1,2.29
OCCNCCOC1=CC=C(C=C1)C(=C(C1=CC=CC=C1)C(F)(F)F)C1=CC=CC=C1,2.48
CCCCC1=CC=NN1,2.39
ClCCCCCCCCC(Cl)(Cl)Cl,2.86
OC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,3.22
CC1=CC(C)(C)NC2=C1C=C(CC1=CC3=C(NC(C)(C)C=C3C)C=C1)C=C2,1.86
CN(C)CCCNCCCN(C)C,2.14
CC(=O)C1=C(Cl)C=CC=C1,1.93
CC(C)(C)C1=CC2=C(N=C(N2)C(F)(F)F)C(Br)=C1,3.3
C=CC(=O)OCCOCCOCCOC(=O)C=C,2.71
COC(=O)C(C)N(C(=O)C1=CC=CO1)C1=C(C)C=CC=C1C,2.51
COC(=O)C1=CC=C(C=C1)N=NN(C)C,3.6
CCN(CC)C(=O)CC(C)=CC1=CC=CC=C1,2.0
O=C=NCCCCCCN=C=O,2.36
CC(C)CON=CC1C(C(=O)OCC2=CC(OC3=CC=CC=C3)=CC=C2)C1(C)C,3.95
CN(C)CC(=O)NN=CC1=C(C)N=C2SC=CN12,2.25
ClCCl,1.73
CN(C)C(=O)NC1=CC(OC(F)(F)C(F)F)=CC=C1,2.35
ClCC(Cl)C(Cl)=C,2.67
C(CN1CCCCC1)N(CC1=NC=CC=C1)C1=CC=CC=C1,2.56
CCCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCOCC3)C2=C1,2.05
CC(=O)NC1=CC(Cl)=C(C=C1Cl)[N+]([O-])=O,1.95
OC1=C(C2CC(CC3=C2C=CC=C3)C2=CC=C(OCC3=CC=C(C=C3)C(F)(F)F)C=C2)C(=O)OC2=C1C=CC=C2,6.34
CS(=O)C(C)(C)CO,1.08
CC(=O)CC(C)=O,3.26
CCO[Si](CCCC#N)(OCC)OCC,1.67
ClC1=CC=C(C=NNC(=N)NN=CC2=CC=C(Cl)C=C2)C=C1,2.39
FC(F)(F)C1=NC2=C(N1)C=C(I)C=C2I,4.16
CC1OC1(C)C,1.51
CN1C=NC(=C1SC1=C2N=CN=C2N=CN1)[N+]([O-])=O,2.84
OC1=CC(Cl)=CC=C1,2.35
CC(=O)OC1=C(C=CC=C1)C(O)=O,2.96
FC(F)=C(F)C1=CC=CC=C1,1.8
CO[Si](C)(OC)C1=CC=CC=C1,2.31
O=C1C(=O)C2=C(C=CC=N2)C2=CC=CN=C12,4.62
CC1=C(O)C=CC=C1O,2.79
CCCCOP(=O)(CC)SC,4.76
CN(C)C1=CC=C(C=C2N3C=NC4=C(C=CC=C4)C3=NC2=O)C=C1,2.95
C=CCOCC=C,2.49
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,1.86
CO[Si](CCCCCCCCCC[Si](OC)(OC)OC)(OC)OC,2.24
CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O,2.44
OCC#C,3.45
[O-][N+](=O)C1=CC=C(NC(=O)OCC2=CC=CN=C2)C=C1,4.29
CCC12COP(=O)(OC1)OC2,4.76
COC1=CC(=CC(OC)=C1OC)C(=S)N1CCOCC1,2.65
CCCSP(C)SCCC,4.94
NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,1.83
CCOP(=O)(NC(C)C)SCC(=O)NCOC,3.45
CC1=C(O)C(=O)C=CN1CC=C,2.31
FC(F)(F)C1=NC2=C(C=C(Cl)C(Cl)=C2)N1C(=O)OC1=CC=CC=C1,3.19
CC=CC(O)=O,1.94
CCOC(=S)C=CC1=CC=C(OC)C(OC)=C1,2.41
ClCCN(N=O)C(=O)NCCS(=O)(=O)N1CCCCC1,3.42
ClCC#CCOC(=O)NC1=CC(Cl)=CC=C1,2.69
CC1CC=CCC1COC(=O)CCCCC(=O)OCC1CC=CCC1C,1.76
CN(N=O)C(C)(C)C1=CC=CC=C1,1.93
CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)OC1=CC=C(C=C1)[N+]([O-])=O,3.76
CN(N=O)S(=O)(=O)C1=CC=C(C)C=C1,1.9
OC(=O)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,2.58
CCOP(=S)(OCC)SCN1N=CC=CC1=O,5.07
CC(C)([N+]([O-])=O)C(C)(C)[N+]([O-])=O,3.55
FCCOC(Cl)C(Cl)(Cl)Cl,4.11
COC(=O)C=CC1=CC=CC=C1,1.79
CC1CC(=O)O1,0.68
OS(=O)(=O)C1=CC=CC2=C(C=CC=C12)S(O)(=O)=O,0.98
COC(OC)C=CC1=CC=CC=C1,1.68
CCC(C)(C)CO,1.7
C=CCSSCC=C,2.75
CCC(C)(O)CC1=CC=CC=C1,1.61
COC1=CC2=C(C3C=COC3O2)C2=C1C1=C(C(=O)CC1)C(=O)O2,4.81
CN(C)P(=O)(N(C)C)N(C)C,1.83
CCOP(=S)(OC(C)C)OC1=C(OC)C(=O)N(C)N=C1,5.0
CCOP(=O)(OCC)OP(=S)(CCl)OCC(C)C,3.79
CC(=O)NC1=CC=C(C=C1)C(=O)CCl,1.99
OC(=O)CC1=CC=C2NCC3=C(C=CC=C3)C(=O)C2=C1,2.52
CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,2.19
ClC1=C(Cl)C(Cl)=C2N=CC=NC2=C1Cl,1.62
COC1=C(OCC2CNC(=O)O2)C=CC=C1,1.77
CCC1=CC=CC(CC)=C1N(CNC(C)=O)C(=O)CCl,1.98
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,3.72
CCC1=CC=C(C)C=C1,1.39
CC(=O)CC(=O)NC1=C(C)C=CC=C1,2.08
NS(=O)(=O)C1=C(Cl)C=C2CN(C3CCCCC3)C(=O)C2=C1,1.74
OCC1OC(C(O)C1O)N1C=NC2=C1N=CN=C2S,2.5
CC1=CNC2=C1C=CC=C2,1.58
CCOP(=S)(OCC(C)C)OC1=C(OC)C(=O)N(C)N=C1,3.92
CCCCCCC(=O)NO,1.66
NC1=CC=C2C(C=CC=C2S(O)(=O)=O)=C1S(O)(=O)=O,1.75
[O-][N+](=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,2.89
CNC(=O)OC1=CC(C)=C(C(C)=C1)S(C)=O,3.76
CCCCCCOC(=O)CC#N,1.42
NCC1CCCCO1,2.2
C1CCC(CC1)N1CCOCC1,2.98
CC(C(O)=O)C1=CC=C2C(OCC3=C(C=CC=C3)C2=O)=C1,3.92
ClCC=C(Cl)CCl,2.85
COC(C)C(O)(C(=O)OCC1=CCN2CCC(OC(=O)C(C)=CC)C12)C(C)(C)O,3.57
COC1=C2OCOC2=CC(CC=C)=C1,1.65
CC(CCO)CCC=C(C)C,1.66
CCCCN1C(=O)C2CC=CCC2C1=O,1.93
O=S1(=O)CCC(C1)NNC1=CC=CC=C1,1.98
CCC(=C(CC)C1=CC=C(OP(O)(O)=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1,2.15
O=C(CN1CCNCC1)NC1CCCCC1,1.76
CC(=O)NC(CS)C(O)=O,1.51
FCC(=O)OCCOC(=O)CF,4.92
CCCN1C2=C(NC=N2)C(=O)NC1=O,2.61
CC(CN)NCCO,1.38
NNC(=O)CCCCCCCCC(=O)NN,1.96
OC(COC(=O)NC1CC1)C1COC2=C(O1)C=CC=C2,2.27
OC1(CCCCC1)C#C,2.33
COC1=C(NC(=O)CC(C)=O)C=CC=C1,2.11
CC(C)CCN(C)C,2.71
CC(CCN(C)C)N(C)C,2.28
[O-][N+](=O)C1=CC=C(OP(=O)(OCCCl)OCCCl)C=C1,3.97
CCCS(=O)(=O)C1=C(Cl)C(Cl)=NC=C1Cl,2.42
FC1=CC2=C(N=C(N2)C(F)(F)F)C(Cl)=C1,5.08
NS(=O)(=O)OCC(Cl)(Cl)Cl,1.66
O=CC1CCC=CC1,1.68
CNS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl,1.73
CC(CO)C1=CC=CC=C1,1.77
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,5.16
CC(C)(C)C1=CC=C(CCC=O)C=C1,1.85
CCCOC(=O)COC1=CC=CC(=C1)C(C)(C)C,2.14
CCOC(=O)CCCCCCCCC(C)C1=CC=C(I)C=C1,2.3
CC(C(=O)OCCOCCO)C1=CC=C2OC3=CC=C(C)C=C3CC(=O)C2=C1,3.24
CC(C)CCCCC(O)=O,2.21
OCC=C1OC2CC(=O)N2C1C(O)=O,1.4
CNC(=O)OC(C)(C)C1CCC(C)=CC1,2.63
CN(CC1=CC=C(Cl)C=C1Cl)S(N)(=O)=O,2.06
OC(=O)CC1=C(OC2=C(Cl)C(Cl)=CC(Cl)=C2Cl)C=CC=C1,3.08
CN(C)N=NC1=CC=CC(=C1)C(N)=O,3.55
OCCNCC1=CC(=CC=C1O)[N+]([O-])=O,3.96
C(CN1CCOCC1)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,2.51
CCC1C(CC2=CN=CN2C)COC1=O,2.71
CC(C)OCN(C(=O)CCl)C1=C(C)C=CC=C1C,2.44
NC1=CC2=C(C=C1)N=C(N2)C(F)(F)F,3.48
NC1=CC=CC=C1,2.57
CCP(=S)(OC(C)C)SCN1C(=O)C2=C(C=CC=C2)C1=O,4.54
CC(C)C1CCC2C(CCC3C(C)(CO)CCCC23C)=C1,0.62
CC=CC1=CC=C2OCOC2=C1,2.08
CCCC(=O)NP(=O)(OC)SC,3.23
CC1=CC=C(O)C(=C1)C(C)(C)C,1.82
ClC1=CC=C(C=C1)N=C=O,3.05
OCCN1CCCCC1,1.94
CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,1.52
NC1=CC=C(NC2=CC=CC=C2)C=C1,2.6
CCC1=CC(OC(=O)NC)=CC(CC)=C1,2.11
COC(=O)C1=C(C)NC(C)=C(C1C1=C(C=CC=C1)[N+]([O-])=O)C(=O)OCC(C)=O,2.42
OC1=C(C2CCCC3=C2C=CC=C3)C(=O)OC2=C1C=CC=C2,3.99
C[Si](C)(C)Cl,1.35
[O-][N+]1=C2C=CC=CC2=[N+]([O-])C=C1,2.51
C1CCNC1,2.38
CC(=O)NC1=C(C)C=C(C)C(NS(=O)(=O)C(F)(F)F)=C1,1.89
OCCOC=C,1.35
OC1=CC=C(C=C1)[N+]([O-])=O,2.84
OC(=O)CC1=CC=C(OCC=C)C(Cl)=C1,2.33
CCOP(=O)(OCC)SCC1(C)SCCS1,4.03
CCCCC(CC)C(O)=O,1.68
FC(F)(F)C1=NC2=C(N1)C=C(Cl)C(Br)=C2Cl,4.58
ClCCOP(=O)(NCC=C)OC=C(Cl)Cl,4.07
CCC(CO)(CO)COCC=C,1.55
ClC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,1.98
COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1,1.41
CS(=O)CC(=NO)C(C)(C)C,1.95
CCCCP(CCCC)CCCC,2.43
COCCNC(=O)C1=NC2=C(N=C1NCCOC)N=C(N=C2N)C1=CC=CC=C1,1.9
CC(C)=CCOC(C)=O,1.65
NC(=O)C1=CC(=CC=C1O)C(=O)CBr,2.51
[O-][N+](=O)C(Br)Br,3.41
COP(=S)(OC)SCN1C(=O)CCC1=O,4.58
CCCS,1.63
OC(=O)C(Cl)(Cl)CCl,1.86
CCCCOC(=O)C1=CC=C(C=C1)N1N=C(OCCN2CCCCC2)C2=C1C=CC=C2,2.32
O=CC1=CC=CO1,3.17
CC(C)C1=CC=C(C)C2=CC=C(C)C2=C1,2.11
CSCCC(O)C(O)=O,1.64
CN1C=CC(=NC(=O)C2=C(O)C=CC=C2)N1C1=CC=CC=C1,2.42
OCC1=CC=CC=C1,1.94
CCC(=O)NC1=NC=C(Cl)S1,2.78
CC(C)(O)C1CCC(C)(O1)C=C,2.17
FC1=CC=C(NC(=O)C2=CC=CN=C2OC2=CC=CC(=C2)C(F)(F)F)C(F)=C1,2.29
OCC(O)CN1CCN(CC1)C1=CC=CC=C1,2.59
CCCCCO,1.28
CN(C1CCCCC1)C1CCCCC1,2.64
CCOC(=O)C=CC(=O)OCC1CO1,2.05
OC1=CC=C(Br)C=C1C(=O)NC1=CC=C(Br)C=C1,2.96
CNC1CCCCC1,2.45
OC1=CC(O)=CC=C1,2.56
C(OC1=C(CC2CO2)C=CC=C1CC1CO1)C1CO1,2.15
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,2.16
CCCCCOC1=CC=C(Br)C=C1COCCN1CCOCC1,2.51
ClCCC(=O)NCC1=CC=CC=C1,1.79
CN1CCOC1,2.32
CCCN(COC(C)=O)N=O,2.21
CCO[Si](OCC)(OCC)C1=CC=CC=C1,1.93
O=C1N(CC2CO2)N(CC2CO2)C(=O)N1CC1CO1,3.03
OC1=C(N=NC2=CC=CC=C2)C(=CC2=C1C(NC1=NC(Cl)=NC(Cl)=N1)=CC(=C2)S(O)(=O)=O)S(O)(=O)=O,1.88
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1.07
COP(=O)(OC)SC,4.02
COP(=S)(OC)OC1=CC=C(SSC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1,4.62
CCOP(=S)(OCC)SCCS(=O)(=O)CC,4.61
CC1OC(OC2CC3OC(O)(CC(O)C3C(O)=O)CC(O)CC3OC3C=CC(=O)OC(C)CC=CC=CC=CC=C2)C(O)C(N)C1O,2.39
NC(=O)COC1=CC=C(Cl)C=C1Cl,2.26
C=CC(=O)OCCOC(=O)C=C,2.75
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.02
CCN(CC)CC#C,1.96
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,3.06
CC(=O)C=C,3.48
COC(=O)N(CCCl)N=O,3.92
CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1,3.05
CC1=CC=CC(C)=C1N(CC1OCCO1)C(=O)CCl,1.98
CCOC(=O)C1=C(C)C2=C(C=C1C)N=C(COC(=O)NC)N(C2=O)C1=C(Cl)C=CC=C1,2.25
CCOP(=S)(OCC)OC1=CC(=O)N(C)C(C)=C1,4.69
CCOCCOCCOCC,1.51
NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,2.2
FC1=CN(C2CCCO2)C(=O)N(C2CCCO2)C1=O,2.19
C1CN(CCO1)SSN1CCOCC1,1.74
CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,3.25
CC(=O)NC1=CC=C(N)C=C1,1.78
BrC1CCS(=O)(=O)C1,2.97
COP(=S)(OC)OC1=CC=C(C=C1Cl)C#N,3.44
C=CCSC1=NCCS1,3.16
CC1=CC=C(CCOC(=O)C2=CC=CN=C2)C=C1,1.84
CN(C)C(=S)SSC(=S)N(C)C,2.63
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,2.4
CC(CCCC(O)(C(F)(F)F)C(F)(F)F)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C,7.1
COC(=O)C1CCC2=CC(=CC=C12)C1CCCCC1,2.8
CCCOC(=O)CCC,0.94
CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1,2.72
NC(=O)CC1=NC2=C(O1)C=CC(Cl)=C2,2.45
CNC(=O)ON=C1COCCS1,3.71
CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,2.0
CCOP(=O)(OCC)N(SN(C)C(=O)ON=C(C)SC)C(C)C,3.59
CCN(CC(=O)OCC(F)(F)F)C1=CC=CC(C)=C1,2.16
OC(=O)CCl,3.23
CC(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,2.43
OCC1CCCO1,1.8
COC1=C(O)C=CC=C1,2.38
CNC(=O)ON=C1SC(SC1(C)C)=NC(C)C,4.49
CCOC(=O)CC(C)=O,1.51
COC(=O)C1CCC2=CC(=CC=C12)C1CCCCC1,3.01
COP(=S)(OC)SC(SP(=S)(OC)OC)C1=CC=CC=C1,3.18
CCOC(=O)N(C1=CC(=CC=C1)C(=O)C1=CC=CC=C1)S(=O)(=O)C(F)(F)F,1.93
[O-][N+]1=C2C(=NO1)C1=[N+]([O-])ON=C1C1=[N+]([O-])ON=C21,1.94
NC(=S)NC(=S)NC1=CC=CC=C1,2.93
CC(C(O)=O)C1=CC=C2OC3=C(C=CC=C3)C(=O)C2=C1,2.57
CC(=O)OC1=C(C=CC(O)=O)C=CC=C1,1.82
CCOP(=O)(OCC)OC1=CC(=O)N(CC)C(C)=C1,5.25
COC1=CC2=C(C=C1OC)N=C(N2)C(F)(F)F,3.77
CCN(C)N=O,2.99
CC1(C)C2CCC1(C)C(O)C2,1.47
CCOP(=S)(OCC)OC1=CC(C)=C(SC)C(C)=C1,2.93
C=CCN=C=S,2.95
NC(=O)OC1CCCCC1,1.81
CC(C)(C)N=C(NC#N)NC1=CC=CN=C1,2.89
C=CC(=O)OCCOCCOC(=O)C=C,2.93
CC(C)OC(Cl)=O,2.06
FC(F)(F)C1=NC2=C(N1)C(Cl)=C(Br)C(Br)=C2Cl,5.08
OC(=O)C1=C(I)C(I)=CC(I)=C1,2.79
CN(C)C(CSC(N)=O)CSC(N)=O,3.02
ClC1=C(Cl)C2=C(OC3=C(O2)C=CC=C3)C(Cl)=C1Cl,5.61
COC1=CC=C2CC3C4C=CC(O)C5OC1=C2C45CC[N+]3(C)[O-],2.29
CC(C)C1=CC=C2C(CCC3C(C)(CCCC23C)C(O)=O)=C1,2.25
CCCCC(=O)CC,1.62
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,3.0
CCOC(=O)C1=CC2=C(C=C1)N=C(N2)C(F)(F)F,3.81
CC1=CC=C(C=O)C=C1,1.88
CP(=S)(OC1=CC=CC=C1)OC1=CC=C(C=C1)C#N,3.56
CNC(=O)OC1=CC=C(CC#N)C=C1,2.57
CCCCOC(C)=O,1.03
CC(C)=CC1C(C(O)=O)C1(C)C,1.83
CN=C=S,3.01
ICC(=O)NC(=O)CI,2.73
ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.31
CCSC(SCC)=C(C#N)C#N,2.4
CCCCOC(=O)C1OC1C,2.52
C[N+]1=CC(=CC=C1)C([O-])=O,1.44
CNC(=O)OC1=CC=C(CC=C)C=C1OC,2.95
FC(F)(F)C1=NC2=C(N1)C=CC=C2Cl,4.06
CC1=CC(=CC=C1)N1CCN(CCCCN2C(=O)CNC2=O)CC1,2.94
OC(=O)C1=CC(=CC=C1O)S(O)(=O)=O,2.07
CN(C)C=C1C(=O)N(N=C1C1=CC=CC=C1)C1=CC=CC=C1,2.52
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,2.59
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,1.54
CCOC(=S)C=CC1=CC=C(C=C1)[N+]([O-])=O,2.39
COC(=O)C1=CC(=CC=C1)N=NN(C)C,3.54
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NOC(C)=C1,1.55
CC(C=O)C1=CC=C(C)C=C1,1.63
OCCCC1=CC=CC=C1,1.77
CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,1.74
CCN(CC)C(=O)C1=CC=C(O)C(OC)=C1,3.16
OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,1.58
CCC1(CCNC1=O)C1=CC=CC=C1,2.28
CCOP(=O)(OCC)ON1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23,3.7
ClCCOCCOCCOCCCl,3.11
CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,3.35
OC1CCCCC1,1.85
C[N+](C)([O-])CCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2,2.21
CCC(C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1)[N+]([O-])=O,3.03
CCC1OC1(C)C,1.46
C1CCC(CC1)N=CC1=CC=CC=C1,1.78
CCC=CCCO,1.33
CC(C)=CCCC(C)=CCOC(C)=O,1.49
CC(C)C(C)C=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,4.6
OC(=O)C1=CC=CC2=C1C(=CC=C2Cl)C(O)=O,1.85
CC(C)OC(C)=O,1.18
CNC(C)CC1CCCCC1,3.27
CC1=NC2=C(C=CC=C2)C=C1,2.07
CCCCCCCC(=O)OC=C,1.41
COP(=S)(OC)SCC(N)=O,2.37
CO[Si](CCCNCCCN)(OC)OC,1.8
OC1=CC=C(NC2=CC=C(C=C2[N+]([O-])=O)[N+]([O-])=O)C=C1,1.25
CC(C)(N)C#C,1.75
CSC1=NN=C(C(=O)N1N)C(C)(C)C,2.29
CCN(CCCl)CCCl,4.83
C=CC#N,2.83
CCCC1=C(O)C(=CC=C1OCCCCC1=NNN=N1)C(C)=O,2.69
O=CC1=CC=CC2=C1C=CC=C2,2.37
CCCCCN(N=O)C(N)=O,2.45
OC(=O)C=CC(O)=O,1.1
NC1=NC2=C(O1)C=CC=C2Cl,2.53
CCC(=O)C1=CC=C(OCC(O)CO)C(OC)=C1,2.19
CCOC(=O)C=CC1=CC=C2OCOC2=C1,2.37
CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)C1=CC1=CC=C(C=C1)S(C)=O,3.13
CC1(COCC2(C)CO2)CO1,1.97
NC1=CC=C(Cl)C(Cl)=C1,2.47
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,1.89
COP(=O)(OC)OC=C(Cl)Cl,4.11
ClC1C2(Cl)C3C4CC5C3C(Cl)(C2(Cl)Cl)C1(Cl)C5C4=O,4.58
CC1(C)C2CCC1(C)C(C2)OC1=CC=C(N)C=C1,2.57
CC1(C)C2CCC(C)(C2)C1=O,1.39
ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,2.58
CCOP(=O)(CC1=CC=C(C=C1)C1=NC2=C(S1)C=CC=C2)OCC,2.37
CCCOC1=CC=C(Cl)C=C1C(CN(C)C)C(C)CC,2.73
[O-][N+](=O)C1=CC=C(NS(=O)(=O)C2=CC=C(Cl)C(=C2)C(F)(F)F)C(Cl)=C1,3.5
C1OC1C1=CC=CC=C1,1.78
CCCCOCCCC,1.25
BrC(C=O)=CC1=CC=CC=C1,2.16
COC1=CC=C(C=C1OC)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,2.0
OC1=C(C=C(Cl)C=C1C1=CC=C(Cl)C=C1)C(=O)NC1=CC=C(Cl)C=C1,2.15
ClC1=CC=C2C(=O)OC(=O)C3=CC=CC1=C23,1.83
CCCCCCCCCCCCCCCCCC1=NCCN1,1.99
ClC1=CC=C(CC2=CC=C(OCC(=O)OCC3=CC=CN=C3)C=C2)C=C1,2.13
C=CCOC(OCC=C)C(OCC=C)OCC=C,2.26
FCC(=O)NCC1=CC=C(Br)C=C1,2.78
CCOC(N)=C1SC2=C(C=CC=C2)C1=O,1.74
OP(=O)C1=CC=CC=C1,2.02
BrC1=CC=C2C(=O)C(C(=O)C2=C1)C1=CC=CC=C1,3.3
NC#N,2.53
CCOP(=S)(OCC)SCSC(C)C,5.4
CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,3.22
ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,2.07
CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,3.48
CCOC(=S)C=CC1=CC=C2OCOC2=C1,2.4
NC1=NC=CC=C1,1.95
CCCOP(=O)(OCCC)OC1=CC=C(SC)C=C1,3.7
FC(F)(Cl)C(=O)C(F)(F)Cl,3.51
FC(F)(F)C1=NC2=C(N1)C=C(C#N)C(Cl)=C2Cl,1.85
CCNC(=O)C=CC1=CC(Br)=CC=C1,1.76
C=CCOC(=O)CC1CCCCC1,2.31
FC(F)(F)C1=NC2=C(N1)C=C(Cl)C(Cl)=C2Cl,5.28
COCC(=O)N(N1CCOC1=O)C1=C(C)C=CC=C1C,2.17
COC1=CC(=CC=C1N)[N+]([O-])=O,2.23
[O-][N+](=O)C1=C(C#N)C(=CC=C1)C#N,2.09
CCOC(=O)C1=C[N+](CC)=C2CCCC(C)N2C1=O,2.29
C=CC1=NC=CC=C1,3.02
CN(C)C,2.07
CCOCC,1.78
O=CCCCC=O,2.87
NC1=CC2=CC(=CC(O)=C2C=C1)S(O)(=O)=O,1.32
CC1=CC=C(O)C=C1,2.72
COP(=S)(OC)OC1=CC=C(C=C1)C#N,3.05
CCOP(=S)(OCC)SC1=NC(C)=CC(C)=N1,3.69
[O-][N+](=O)C1=CC=C(C=C1)C(=O)NC1=NC2=C(S1)C=C(C=C2)[N+]([O-])=O,2.36
COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)C2=CC3=C(OCO3)C=C12,2.52
FC1=CC(F)=C(F)C2=C1N=C(N2)C(F)(F)F,5.02
CN1C(CC(=O)NCC(=O)NC2=CC=CC(C)=C2C)=CC=C1C(=O)C1=CC=C(C)C=C1,2.51
COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,2.19
COP(=O)(OC)OC1=CC=C(SC)C=C1,4.55
CN(C)C(=O)CCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,2.12
CCNC1=NC(OC)=NC(NC(C)(C)C)=N1,2.72
CCOP(=S)(OCC)SCN1N=C(CC)C=CC1=O,4.24
CC(=O)OC(OC(C)=O)C(Cl)CCl,2.85
CC(Cl)(Cl)C(=O)OCCOC1=CC(Cl)=C(Cl)C=C1Cl,2.56
O=C1N(N=C(C2=CON=C12)C1=CC=CC=C1)C1=CC=CC=C1,2.46
COP(=O)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,4.88
NC1=CC=C(C=C1S(O)(=O)=O)N=NC1=CC=C(C=C1)S(O)(=O)=O,1.38
CCN(CC)C1=CC=C(C=O)C=C1,1.44
CC1=CC(Cl)=CC=C1N,2.13
FC(F)(F)C1=C(C=CC=C1)N=C=O,1.43
COC1CCC=CO1,1.91
CCCN,2.2
